종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","9350","170","1.85","897","10.42",,,"6883","1.36","0","0.00"
"006840","AK홀딩스 ","22200","50","0.23","6861","3.24",,,"38797","0.57","750","3.38"
"138930","BS금융지주 ","13200","50","0.38","2120","6.23",,,"15281","0.86","350","2.65"
"001460","BYC ","184000","0","0.00","42935","4.29",,,"367590","0.50","850","0.46"
"001465","BYC우 ","68400","-1000","-1.44",,,,,,,"900","1.32"
"001040","CJ ","118500","-500","-0.42","13147","9.01",,,"97949","1.21","650","0.55"
"079160","CJ CGV ","32150","450","1.42","896","35.88",,,"14832","2.17","300","0.93"
"000120","CJ대한통운 ","100500","-1500","-1.47","4858","20.69",,,"96993","1.04","0","0.00"
"011150","CJ씨푸드 ","3015","35","1.17","113","26.68",,,"925","3.26","0","0.00"
"011155","CJ씨푸드1우 ","4900","10","0.20",,,,,,,"0","0.00"
"001045","CJ우 ","25650","-200","-0.77",,,,,,,"700","2.73"
"097950","CJ제일제당 ","355500","2500","0.71","21854","16.27",,,"188796","1.88","1800","0.51"
"097955","CJ제일제당 우 ","68900","800","1.17",,,,,,,"1850","2.69"
"037560","CJ헬로비전 ","13950","800","6.08","1314","10.62",,,"10947","1.27","0","0.00"
"000590","CS홀딩스 ","33650","700","2.12","10756","3.13",,,"141010","0.24","0","0.00"
"139130","DGB금융지주 ","14550","50","0.34",,,,,"17093","0.85","350","2.41"
"004840","DRB동일 ","6750","40","0.60","1305","5.17",,,"9973","0.68","30","0.44"
"069730","DSR제강 ","2950","20","0.68","655","4.50",,,"6957","0.42","30","1.02"
"017940","E1 ","69200","700","1.02","10989","6.30",,,"148057","0.47","1500","2.17"
"007700","F&F ","5920","-90","-1.50","1279","4.63",,,"10709","0.55","150","2.53"
"114090","GKL ","28650","-650","-2.22","1000","28.65",,,"3578","8.01","512","1.79"
"078930","GS ","72000","900","1.27","8171","8.81",,,"63523","1.13","1350","1.88"
"006360","GS건설 ","57300","600","1.06","8563","6.69",,,"73237","0.78","1000","1.75"
"001250","GS글로벌 ","11900","50","0.42",,,,,"9969","1.19","125","1.05"
"007070","GS리테일 ","29950","600","2.04","1213","24.69",,,"18574","1.61","300","1.00"
"078935","GS우 ","22650","-150","-0.66",,,,,,,"1400","6.18"
"035000","GⅡR ","6620","-80","-1.19","465","14.24",,,"6553","1.01","200","3.02"
"001500","HMC투자증권 ","14200","350","2.53","1255","11.31",,,"22706","0.63","150","1.06"
"011420","IB스포츠 ","1600","20","1.27","157","10.19",,,"1215","1.32","0","0.00"
"003560","IHQ ","1925","5","0.26","54","35.65",,,"727","2.65","0","0.00"
"005560","JS전선 ","9900","100","1.02",,,,,"10389","0.95","0","0.00"
"001060","JW중외제약 ","14150","350","2.54",,,,,"15047","0.94","200","1.41"
"001067","JW중외제약2우B ","16800","100","0.60",,,,,,,"200","1.19"
"001065","JW중외제약우 ","12200","250","2.09",,,,,,,"225","1.84"
"096760","JW홀딩스 ","2320","25","1.09",,,,,"2001","1.16","40","1.72"
"105560","KB금융 ","37900","300","0.80","6461","5.87",,,"59319","0.64","720","1.90"
"002380","KCC ","297000","-6000","-1.98","33252","8.93",,,"474737","0.63","8000","2.69"
"009070","KCTC ","15750","150","0.96","997","15.80",,,"48434","0.33","200","1.27"
"009440","KC그린홀딩스 ","2920","80","2.82","438","6.67",,,"5136","0.57","50","1.71"
"119650","KC코트렐 ","9270","190","2.09","1044","8.88",,,"6005","1.54","420","4.53"
"092220","KEC ","503","-4","-0.79",,,,,"1132","0.44","0","0.00"
"109070","KGP ","1930","50","2.66",,,,,"5789","0.33","0","0.00"
"001390","KG케미칼 ","11400","300","2.70","466","24.46",,,"16246","0.70","250","2.19"
"001940","KISCO홀딩스 ","37800","2250","6.33",,,,,"167796","0.23","900","2.38"
"083420","KPX그린케미칼 ","4715","60","1.29","547","8.62",,,"4513","1.04","150","3.18"
"025000","KPX케미칼 ","49450","-50","-0.10","10506","4.71",,,"62418","0.79","1500","3.03"
"092230","KPX홀딩스 ","40050","150","0.38","8971","4.46",,,"122781","0.33","1800","4.49"
"025850","KPX화인케미칼 ","23850","1050","4.61",,,,,"36011","0.66","500","2.10"
"044450","KSS해운 ","8550","0","0.00","2169","3.94",,,"11498","0.74","90","1.05"
"030200","KT ","35500","0","0.00","5946","5.97",,,"44825","0.79","2000","5.63"
"033780","KT&G ","80800","200","0.25","6451","12.53",,,"34875","2.32","3200","3.96"
"030210","KTB투자증권 ","2245","20","0.90","138","16.27",,,"6702","0.33","0","0.00"
"058850","KTcs ","2290","0","0.00","430","5.33",,,"2487","0.92","70","3.06"
"003550","LG ","65200","0","0.00","5565","11.72",,,"59984","1.09","1000","1.53"
"034220","LG디스플레이 ","31050","100","0.32",,,,,"28271","1.10","0","0.00"
"001120","LG상사 ","48350","350","0.73","6409","7.54",,,"34555","1.40","500","1.03"
"068870","LG생명과학 ","45050","2500","5.88","339","132.89",,,"14732","3.06","0","0.00"
"068875","LG생명과학우 ","21900","150","0.69",,,,,,,"0","0.00"
"051900","LG생활건강 ","657000","3000","0.46","15786","41.62",,,"56295","11.67","3500","0.53"
"051905","LG생활건강우 ","188000","2000","1.08",,,,,,,"3550","1.89"
"003555","LG우 ","23400","-50","-0.21",,,,,,,"1050","4.49"
"032640","LG유플러스 ","7800","110","1.43","196","39.80",,,"7494","1.04","150","1.92"
"011070","LG이노텍 ","82300","100","0.12",,,,,"65717","1.25","0","0.00"
"066570","LG전자 ","73600","200","0.27",,,,,"71303","1.03","200","0.27"
"066575","LG전자우 ","20400","-200","-0.97",,,,,,,"250","1.23"
"093050","LG패션 ","31300","-350","-1.11","3293","9.51",,,"28101","1.11","400","1.28"
"108670","LG하우시스 ","79200","2000","2.59","4659","17.00",,,"72146","1.10","1000","1.26"
"108675","LG하우시스우 ","21750","-50","-0.23",,,,,,,"1050","4.83"
"051910","LG화학 ","330000","1000","0.30","29069","11.35",,,"129276","2.55","4000","1.21"
"051915","LG화학우 ","102000","1500","1.49",,,,,,,"4050","3.97"
"002550","LIG손해보험 ","25850","400","1.57","4089","6.32",,,"21960","1.18","800","3.09"
"006260","LS ","94300","1900","2.06","4237","22.26",,,"69755","1.35","1250","1.33"
"000680","LS네트웍스 ","4270","5","0.12","151","28.28",,,"10406","0.41","50","1.17"
"000685","LS네트웍스우 ","27500","150","0.55",,,,,,,"100","0.36"
"000687","LS네트웍스전환상환2우B ","4650","-205","-4.22",,,,,,,"175","3.76"
"010120","LS산전 ","67100","400","0.60","2400","27.96",,,"25718","2.61","600","0.89"
"023150","MH에탄올 ","2765","10","0.36",,,,,"5994","0.46","0","0.00"
"035420","NHN ","227000","2000","0.89","10134","22.40",,,"32778","6.93","536","0.24"
"016420","NH농협증권 ","5130","30","0.59","719","7.13",,,"10107","0.51","50","0.97"
"034310","NICE ","63600","1600","2.58","9431","6.74",,,"86725","0.73","650","1.02"
"008260","NI스틸 ","1710","-15","-0.87","226","7.57",,,"2025","0.84","50","2.92"
"004250","NPC ","2445","-10","-0.41","359","6.81",,,"2847","0.86","65","2.66"
"004255","NPC우 ","1280","0","0.00",,,,,,,"70","5.47"
"010060","OCI ","165500","1500","0.91","32588","5.08",,,"139821","1.18","2200","1.33"
"005490","POSCO ","349000","500","0.14","47224","7.39",,,"439933","0.79","10000","2.87"
"100840","S&TC ","16400","-350","-2.09",,,,,"22668","0.72","0","0.00"
"000040","S&T모터스 ","494","6","1.23","16","30.88",,,"594","0.83","0","0.00"
"064960","S&T모티브 ","23450","-100","-0.42","3494","6.71",,,"29884","0.78","400","1.71"
"003570","S&T중공업 ","11900","-100","-0.83","1749","6.80",,,"20226","0.59","400","3.36"
"036530","S&T홀딩스 ","9730","60","0.62","2132","4.56",,,"31414","0.31","400","4.11"
"010950","S-Oil ","104000","-1500","-1.42","10229","10.17",,,"44812","2.32","4800","4.62"
"010955","S-Oil우 ","59400","200","0.34",,,,,,,"4825","8.12"
"034120","SBS ","42400","550","1.31","3236","13.10",,,"29101","1.46","750","1.77"
"101060","SBS미디어홀딩스 ","8600","150","1.78","450","19.11",,,"4111","2.09","60","0.70"
"004060","SG세계물산 ","933","121","14.90","10","93.30",,,"1035","0.90","0","0.00"
"001380","SG충남방적 ","1340","5","0.37","7","191.43",,,"3132","0.43","0","0.00"
"001385","SG충남방적우 ","1575000","0","0.00",,,,,,,"0","0.00"
"002360","SH에너지화학 ","991","5","0.51","19","52.16",,,"568","1.74","0","0.00"
"002365","SH에너지화학우 ","55700","400","0.72",,,,,,,"0","0.00"
"009160","SIMPAC ","7620","-80","-1.04","925","8.24",,,"5809","1.31","100","1.31"
"123700","SJM ","7810","-270","-3.34","1466","5.33",,,"6980","1.12","200","2.56"
"025530","SJM홀딩스 ","3735","-55","-1.45","796","4.69",,,"7545","0.50","150","4.02"
"003600","SK ","179000","2000","1.13","41315","4.33",,,"226463","0.79","1950","1.09"
"034730","SK C&C ","103000","500","0.49","9226","11.16",,,"45147","2.28","1000","0.97"
"011790","SKC ","42100","800","1.94","3512","11.99",,,"31121","1.35","500","1.19"
"018670","SK가스 ","88000","1400","1.62","14451","6.09",,,"94825","0.93","1700","1.93"
"001740","SK네트웍스 ","8450","-110","-1.29","587","14.40",,,"13013","0.65","150","1.78"
"001745","SK네트웍스우 ","10800","150","1.41",,,,,,,"175","1.62"
"003605","SK우 ","49550","50","0.10",,,,,,,"2000","4.04"
"096770","SK이노베이션 ","174000","500","0.29","34004","5.12",,,"155551","1.12","2800","1.61"
"096775","SK이노베이션우 ","49300","450","0.92",,,,,,,"2850","5.78"
"001510","SK증권 ","1185","-5","-0.42",,,,,"1397","0.85","10","0.84"
"001515","SK증권우 ","974","-5","-0.51",,,,,,,"15","1.54"
"006120","SK케미칼 ","59700","-200","-0.33","8658","6.90",,,"51979","1.15","400","0.67"
"006125","SK케미칼우 ","14000","0","0.00",,,,,,,"450","3.21"
"017670","SK텔레콤 ","152500","500","0.33","22848","6.67",,,"144427","1.06","9400","6.16"
"000660","SK하이닉스 ","25750","0","0.00",,,,,"13300","1.94","0","0.00"
"011810","STX ","8400","150","1.82","4089","2.05",,,"28518","0.29","250","2.98"
"071970","STX메탈 ","5230","120","2.35","330","15.85",,,"16375","0.32","150","2.87"
"077970","STX엔진 ","9280","260","2.88","2388","3.89",,,"24568","0.38","250","2.69"
"067250","STX조선해양 ","7300","30","0.41","906","8.06",,,"17394","0.42","200","2.74"
"028670","STX팬오션 ","4715","615","15.00",,,,,"11759","0.40","80","1.70"
"002710","TCC동양 ","4615","135","3.01","295","15.64",,,"13317","0.35","150","3.25"
"011000","VGX인터 ","1390","40","2.96",,,,,"661","2.10","0","0.00"
"024070","WISCOM ","4295","20","0.47","627","6.85",,,"7669","0.56","300","6.98"
"000500","가온전선 ","22100","400","1.84",,,,,"62495","0.35","500","2.26"
"035250","강원랜드 ","29250","-400","-1.35","1875","15.60",,,"10551","2.77","910","3.11"
"000860","건설화학 ","19650","-50","-0.25","3811","5.16",,,"46709","0.42","400","2.04"
"000800","경남기업 ","5340","20","0.38","5043","1.06",,,"26313","0.20","100","1.87"
"008020","경남에너지 ","4040","-15","-0.37","945","4.28",,,"8568","0.47","125","3.09"
"002100","경농 ","3195","0","0.00","29","110.17",,,"6579","0.49","200","6.26"
"012320","경동가스 ","75700","-600","-0.79","8695","8.71",,,"116067","0.65","1100","1.45"
"009450","경동나비엔 ","11700","-150","-1.27","749","15.62",,,"13044","0.90","100","0.85"
"000050","경방 ","89600","-1900","-2.08",,,,,"252845","0.35","0","0.00"
"012610","경인양행 ","2730","-45","-1.62","72","37.92",,,"4289","0.64","50","1.83"
"009140","경인전자 ","13400","-200","-1.47","662","20.24",,,"35320","0.38","500","3.73"
"013580","계룡건설 ","8090","80","1.00","1080","7.49",,,"51688","0.16","100","1.24"
"012200","계양전기 ","2425","10","0.41","203","11.95",,,"4076","0.59","50","2.06"
"012205","계양전기우 ","1535","25","1.66",,,,,,,"55","3.58"
"004200","고려개발 ","1640","5","0.31",,,,,"6147","0.27","0","0.00"
"002140","고려산업 ","5490","290","5.58","921","5.96",,,"11219","0.49","150","2.73"
"010130","고려아연 ","405000","5000","1.25","39868","10.16",,,"179655","2.25","5000","1.23"
"002240","고려제강 ","30800","100","0.33","7241","4.25",,,"88629","0.35","350","1.14"
"009810","고려포리머 ","542","-5","-0.91",,,,,"1655","0.33","0","0.00"
"009815","고려포리머우 ","450000","0","0.00",,,,,,,"0","0.00"
"001290","골든브릿지증권 ","1050","5","0.48",,,,,"4018","0.26","60","5.71"
"009290","광동제약 ","6040","-40","-0.66","683","8.84",,,"4733","1.28","50","0.83"
"017040","광명전기 ","2485","50","2.05",,,,,"1288","1.93","0","0.00"
"017900","광전자 ","1825","0","0.00",,,,,"3897","0.47","0","0.00"
"037710","광주신세계 ","232500","2000","0.87","32676","7.12",,,"193884","1.20","1250","0.54"
"030610","교보증권 ","4845","45","0.94","611","7.93",,,"16122","0.30","100","2.06"
"007690","국도화학 ","42800","-300","-0.70","4185","10.23",,,"52866","0.81","800","1.87"
"005320","국동 ","1390","70","5.30",,,,,"1454","0.96","0","0.00"
"001140","국보 ","12250","250","2.08",,,,,"33475","0.37","50","0.41"
"002720","국제약품 ","2760","-30","-1.08",,,,,"4956","0.56","20","0.72"
"014530","극동유화 ","20500","50","0.24","2765","7.41",,,"26562","0.77","700","3.41"
"002250","근화제약 ","25500","-100","-0.39","1115","22.87",,,"22747","1.12","600","2.35"
"012410","글로스텍 ","3875","-680","-14.93",,,,,"761","5.09","0","0.00"
"014280","금강공업 ","14900","-100","-0.67","33","451.52",,,"38744","0.38","250","1.68"
"014285","금강공업우 ","10550","-100","-0.94",,,,,,,"300","2.84"
"008870","금비 ","27150","-2650","-8.89","5306","5.12",,,"106476","0.25","800","2.95"
"001570","금양 ","1060","0","0.00","88","12.05",,,"1148","0.92","25","2.36"
"002990","금호산업 ","1555","70","4.71",,,,,"1087","1.43","0","0.00"
"002995","금호산업우 ","944","19","2.05",,,,,,,"0","0.00"
"011780","금호석유 ","130500","4500","3.57","24723","5.28",,,"43226","3.02","2000","1.53"
"011785","금호석유우 ","28300","100","0.35",,,,,,,"2050","7.24"
"001210","금호전기 ","21450","150","0.70","1249","17.17",,,"33667","0.64","450","2.10"
"010050","금호종금 ","326","38","13.19",,,,,"277","1.18","0","0.00"
"073240","금호타이어 ","13000","250","1.96",,,,,"4219","3.08","0","0.00"
"092440","기신정기 ","6300","30","0.48","293","21.50",,,"6253","1.01","200","3.17"
"000270","기아차 ","56500","-700","-1.22","8573","6.59",,,"33441","1.69","600","1.06"
"024110","기업은행 ","11850","50","0.42","2206","5.37",,,"20388","0.58","580","4.89"
"004540","깨끗한나라 ","4640","40","0.87","49","94.69",,,"4247","1.09","0","0.00"
"004545","깨끗한나라우 ","5000","-60","-1.19",,,,,,,"0","0.00"
"001260","남광토건 ","900","0","0.00",,,,,,,"0","0.00"
"008350","남선알미늄 ","503","21","4.36","247","2.04",,,"672","0.75","0","0.00"
"008355","남선알미우 ","3400","75","2.26",,,,,,,"0","0.00"
"004270","남성 ","7090","100","1.43",,,,,"23927","0.30","400","5.64"
"003920","남양유업 ","942000","5000","0.53","70068","13.44",,,"923656","1.02","1000","0.11"
"003925","남양유업우 ","256000","5000","1.99",,,,,,,"1050","0.41"
