종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","1915","0","0.00",,,,,"695","2.76","0","0.00"
"095570","AJ네트웍스 ","7330","300","4.27","288","25.45",,,"5980","1.23","60","0.82"
"068400","AJ렌터카 ","12950","850","7.02","362","35.77",,,"10537","1.23","0","0.00"
"006840","AK홀딩스 ","67300","200","0.30","5585","12.05",,,"46834","1.44","550","0.82"
"054620","APS홀딩스 ","9970","-130","-1.29","1749","5.70",,,"10544","0.95","0","0.00"
"265520","AP시스템 ","38400","-200","-0.52",,,,,,,"0","0.00"
"211270","AP위성 ","8030","10","0.12","473","16.98",,,"5373","1.49","0","0.00"
"027410","BGF리테일 ","79100","0","0.00","3704","21.36",,,"18649","4.24","800","1.01"
"138930","BNK금융지주 ","9940","-10","-0.10","1522","6.53",,,"20810","0.48","230","2.31"
"001460","BYC ","320000","-1500","-0.47","27784","11.52",,,"468849","0.68","800","0.25"
"001465","BYC우 ","171000","-500","-0.29",,,,,,,"850","0.50"
"032040","C&S자산관리 ","875","0","0.00",,,,,"1306","0.67","0","0.00"
"001040","CJ ","186500","4500","2.47","7837","23.80",,,"118834","1.57","1350","0.72"
"079160","CJ CGV ","69600","1100","1.61","583","119.38",,,"17654","3.94","350","0.50"
"130960","CJ E&M ","84500","500","0.60","1611","52.45",,,"39922","2.12","200","0.24"
"000120","CJ대한통운 ","157000","-1000","-0.63","3166","49.59",,,"102843","1.53","0","0.00"
"011150","CJ씨푸드 ","2905","-20","-0.68","149","19.50",,,"1530","1.90","0","0.00"
"011155","CJ씨푸드1우 ","28800","1000","3.60",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","197800","-800","-0.40","3886","50.90",,,"147596","1.34","2500","1.26"
"001045","CJ우 ","82200","1700","2.11",,,,,,,"1400","1.70"
"097950","CJ제일제당 ","366000","5000","1.39","19522","18.75",,,"235302","1.56","2500","0.68"
"097955","CJ제일제당 우 ","162500","1500","0.93",,,,,,,"2550","1.57"
"051500","CJ프레시웨이 ","39250","0","0.00",,,,,"16021","2.45","200","0.51"
"037560","CJ헬로비전 ","7310","90","1.25","278","26.29",,,"12482","0.59","75","1.03"
"058820","CMG제약 ","3435","15","0.44","19","180.79",,,"930","3.69","0","0.00"
"023460","CNH ","1390","10","0.72","90","15.44",,,"2604","0.53","25","1.80"
"065770","CS ","1495","60","4.18",,,,,"1047","1.43","0","0.00"
"083660","CSA 코스믹 ","4585","215","4.92",,,,,"1641","2.79","0","0.00"
"000590","CS홀딩스 ","81000","-600","-0.74","8045","10.07",,,"185295","0.44","500","0.62"
"139130","DGB금융지주 ","10450","50","0.48","1702","6.14",,,"21773","0.48","300","2.87"
"068790","DMS ","8760","50","0.57","1610","5.44",,,"5833","1.50","50","0.57"
"004840","DRB동일 ","8480","130","1.56","2155","3.94",,,"17513","0.48","80","0.94"
"241520","DSC인베스트먼트 ","3990","-15","-0.37","78","51.15",,,"915","4.36","0","0.00"
"155660","DSR ","5520","30","0.55","672","8.21",,,"8252","0.67","50","0.91"
"069730","DSR제강 ","4875","-30","-0.61","603","8.08",,,"8780","0.56","40","0.82"
"017940","E1 ","57500","500","0.88",,,,,"161644","0.36","2000","3.48"
"037370","EG ","10800","400","3.85","116","93.10",,,"7013","1.54","50","0.46"
"079190","EMW ","2910","105","3.74","81","35.93",,,"1593","1.83","0","0.00"
"007700","F&F ","39500","-950","-2.35","1963","20.12",,,"14721","2.68","350","0.89"
"130500","GH신소재 ","3125","35","1.13","302","10.35",,,"3775","0.83","90","2.88"
"114090","GKL ","28000","100","0.36","1849","15.14",,,"8386","3.34","1000","3.57"
"032860","GMR 머티리얼즈 ","621","22","3.67",,,,,"372","1.67","0","0.00"
"078930","GS ","66200","-1600","-2.36","8509","7.78",,,"73540","0.90","1600","2.42"
"083450","GST ","9120","-130","-1.41","458","19.91",,,"6191","1.47","0","0.00"
"006360","GS건설 ","26000","0","0.00",,,,,"46180","0.56","0","0.00"
"001250","GS글로벌 ","3120","25","0.81","290","10.76",,,"3787","0.82","0","0.00"
"007070","GS리테일 ","33400","-100","-0.30","3562","9.38",,,"25842","1.29","1100","3.29"
"078935","GS우 ","42050","-200","-0.47",,,,,,,"1650","3.92"
"028150","GS홈쇼핑 ","210200","-3800","-1.78","17195","12.22",,,"148522","1.42","7000","3.33"
"078150","HB테크놀러지 ","4280","-5","-0.12","388","11.03",,,"1575","2.72","30","0.70"
"036640","HRS ","4420","40","0.91","243","18.19",,,"4571","0.97","80","1.81"
"225430","IBKS제3호스팩 ","2015","0","0.00","2","1007.50",,,"1880","1.07","0","0.00"
"254120","IBKS제5호스팩 ","2030","15","0.74",,,,,"1867","1.09","0","0.00"
"264850","IBKS제6호스팩 ","2025","5","0.25",,,,,,,"0","0.00"
"277410","IBKS제8호스팩 ","2200","-20","-0.90",,,,,,,"0","0.00"
"003560","IHQ ","1900","20","1.06","31","61.29",,,"1533","1.24","0","0.00"
"095340","ISC ","21200","100","0.47","724","29.28",,,"11077","1.91","170","0.80"
"099520","ITX엠투엠 ","1255","-15","-1.18",,,,,"977","1.28","0","0.00"
"175330","JB금융지주 ","5890","40","0.68","918","6.42",,,"14663","0.40","50","0.85"
"234080","JW생명과학 ","36500","-50","-0.14","1915","19.06",,,"11406","3.20","600","1.64"
"067290","JW신약 ","7980","-140","-1.72",,,,,"989","8.07","60","0.75"
"001060","JW중외제약 ","41650","-350","-0.83",,,,,"13073","3.19","250","0.60"
"001067","JW중외제약2우B ","46550","-250","-0.53",,,,,,,"250","0.54"
"001065","JW중외제약우 ","26850","350","1.32",,,,,,,"275","1.02"
"096760","JW홀딩스 ","8050","-180","-2.19",,,,,"1912","4.21","75","0.93"
"035900","JYP Ent. ","11600","-350","-2.93","268","43.28",,,"1952","5.94","0","0.00"
"105560","KB금융 ","58400","-800","-1.35","5588","10.45",,,"74138","0.79","1250","2.14"
"024120","KB오토시스 ","6420","150","2.39","1241","5.17",,,"6665","0.96","300","4.67"
"002380","KCC ","390000","4000","1.04","15491","25.18",,,"564197","0.69","9000","2.31"
"021320","KCC건설 ","8450","-120","-1.40","778","10.86",,,"14493","0.58","100","1.18"
"036670","KCI ","8010","60","0.75","617","12.98",,,"4168","1.92","180","2.25"
"009070","KCTC ","2520","25","1.00","272","9.26",,,"5896","0.43","35","1.39"
"009440","KC그린홀딩스 ","5240","40","0.77","211","24.83",,,"7044","0.74","100","1.91"
"119650","KC코트렐 ","4410","135","3.16","77","57.27",,,"5305","0.83","40","0.91"
"044180","KD건설 ","154","1","0.65","2","77.00",,,"150","1.03","0","0.00"
"092220","KEC ","1325","-10","-0.75","4","331.25",,,"2215","0.60","0","0.00"
"151860","KG ETS ","3990","-5","-0.13","138","28.91",,,"3845","1.04","100","2.51"
"109070","KGP ","3045","-20","-0.65",,,,,"2020","1.51","0","0.00"
"046440","KG모빌리언스 ","6910","60","0.88","501","13.79",,,"6489","1.06","200","2.89"
"035600","KG이니시스 ","15100","650","4.50","316","47.78",,,"6656","2.27","250","1.66"
"001390","KG케미칼 ","16300","0","0.00","1175","13.87",,,"17950","0.91","350","2.15"
"060720","KH바텍 ","11350","-500","-4.22",,,,,"12570","0.90","50","0.44"
"001940","KISCO홀딩스 ","79900","-1400","-1.72","14995","5.33",,,"202798","0.39","900","1.13"
"083470","KJ프리텍 ","2190","-35","-1.57",,,,,"2222","0.99","0","0.00"
"122450","KMH ","9350","-230","-2.40","1787","5.23",,,"8972","1.04","0","0.00"
"052900","KMH하이텍 ","1080","-5","-0.46","45","24.00",,,"1108","0.97","0","0.00"
"058400","KNN ","955","0","0.00","52","18.37",,,"1343","0.71","20","2.09"
"083420","KPX그린케미칼 ","4735","-135","-2.77","144","32.88",,,"5775","0.82","160","3.38"
"114450","KPX생명과학 ","4360","40","0.93","300","14.53",,,"4111","1.06","0","0.00"
"025000","KPX케미칼 ","75300","-2200","-2.84","6782","11.10",,,"87108","0.86","2000","2.66"
"092230","KPX홀딩스 ","71700","-900","-1.24","7238","9.91",,,"136803","0.52","2100","2.93"
"000040","KR모터스 ","404","0","0.00",,,,,"335","1.21","0","0.00"
"044450","KSS해운 ","9730","50","0.52","585","16.63",,,"10177","0.96","170","1.75"
"030200","KT ","29350","100","0.34","2904","10.11",,,"43820","0.67","800","2.73"
"033780","KT&G ","106000","-1000","-0.93","9759","10.86",,,"51319","2.07","3600","3.40"
"030210","KTB투자증권 ","3460","40","1.17","458","7.55",,,"6431","0.54","0","0.00"
"036030","KTH ","5280","10","0.19","120","44.00",,,"5663","0.93","0","0.00"
"058850","KTcs ","2405","70","3.00","183","13.14",,,"3530","0.68","80","3.33"
"060370","KT서브마린 ","4575","5","0.11","250","18.30",,,"4631","0.99","50","1.09"
"093050","LF ","25800","-150","-0.58","1767","14.60",,,"36006","0.72","500","1.94"
