종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"095570","AJ네트웍스 ","35000","700","2.04","2391","14.64",,,"28067","1.25","0","0.00"
"068400","AJ렌터카 ","9410","60","0.64","791","11.90",,,"10172","0.93","0","0.00"
"006840","AK홀딩스 ","71800","3000","4.36",,,,,"42342","1.70","500","0.70"
"027410","BGF리테일 ","219500","6000","2.81","6239","35.18",,,"31211","7.03","1200","0.55"
"138930","BNK금융지주 ","8750","120","1.39","1890","4.63",,,"22104","0.40","150","1.71"
"001460","BYC ","480000","19000","4.12","20803","23.07",,,"450114","1.07","850","0.18"
"001465","BYC우 ","205000","4500","2.24",,,,,,,"900","0.44"
"001040","CJ ","217000","-1000","-0.46","7242","29.96",,,"114710","1.89","1350","0.62"
"079160","CJ CGV ","114000","-500","-0.44","2455","46.44",,,"19899","5.73","350","0.31"
"000120","CJ대한통운 ","214000","4000","1.90","2636","81.18",,,"101842","2.10","0","0.00"
"011150","CJ씨푸드 ","3485","45","1.31","71","49.08",,,"1384","2.52","0","0.00"
"011155","CJ씨푸드1우 ","14700","250","1.73",,,,,,,"0","0.00"
"001045","CJ우 ","106000","1000","0.95",,,,,,,"1400","1.32"
"097950","CJ제일제당 ","382500","-4000","-1.03","13401","28.54",,,"216981","1.76","2500","0.65"
"097955","CJ제일제당 우 ","213500","4000","1.91",,,,,,,"2550","1.19"
"037560","CJ헬로비전 ","13200","0","0.00","772","17.10",,,"12282","1.07","75","0.57"
"000590","CS홀딩스 ","78000","100","0.13","18834","4.14",,,"177390","0.44","0","0.00"
"139130","DGB금융지주 ","9270","160","1.76","1759","5.27",,,"20624","0.45","280","3.02"
"004840","DRB동일 ","13250","-300","-2.21","2377","5.57",,,"16422","0.81","60","0.45"
"155660","DSR ","4520","40","0.89","621","7.28",,,"7546","0.60","50","1.11"
"069730","DSR제강 ","3850","0","0.00","685","5.62",,,"8199","0.47","40","1.04"
"017940","E1 ","63400","-200","-0.31","1725","36.75",,,"167698","0.38","2600","4.10"
"007700","F&F ","14050","900","6.84","808","17.39",,,"12964","1.08","200","1.42"
"114090","GKL ","28200","-250","-0.88","1483","19.02",,,"7376","3.82","831","2.95"
"078930","GS ","52400","-300","-0.57","5198","10.08",,,"66746","0.79","1500","2.86"
"006360","GS건설 ","29600","750","2.60","363","81.54",,,"46258","0.64","0","0.00"
"001250","GS글로벌 ","2805","15","0.54",,,,,"6368","0.44","0","0.00"
"007070","GS리테일 ","52900","2100","4.13","2133","24.80",,,"23281","2.27","850","1.61"
"078935","GS우 ","35000","-100","-0.28",,,,,,,"1550","4.43"
"001500","HMC투자증권 ","10050","-50","-0.50","1716","5.86",,,"24542","0.41","450","4.48"
"003560","IHQ ","2850","155","5.75","39","73.08",,,"1489","1.91","0","0.00"
"175330","JB금융지주 ","5540","40","0.73","881","6.29",,,"13767","0.40","50","0.90"
"001060","JW중외제약 ","52900","-200","-0.38","120","440.83",,,"12687","4.17","150","0.28"
