종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"138930","BS금융지주 ","12750","-100","-0.78",,,,,,,"0","0.00"
"001460","BYC ","152000","1000","0.66","34866","4.36",,,"337506","0.45","850","0.56"
"001465","BYC우 ","68000","100","0.15",,,,,,,"900","1.32"
"001040","CJ ","77500","800","1.04","5800","13.36",,,"112408","0.69","800","1.03"
"079160","CJ CGV ","25300","400","1.61","1617","15.65",,,"4539","5.57","250","0.99"
"011150","CJ씨푸드 ","3480","320","10.13","143","24.34",,,"839","4.15","0","0.00"
"011155","CJ씨푸드1우 ","9250","90","0.98",,,,,,,"0","0.00"
"001045","CJ우 ","19100","-50","-0.26",,,,,,,"850","4.45"
"097950","CJ제일제당 ","308000","1000","0.33","50375","6.11",,,"208403","1.48","4000","1.30"
"097955","CJ제일제당 우 ","66200","-300","-0.45",,,,,,,"4050","6.12"
"000590","CS홀딩스 ","35300","-700","-1.94","7681","4.60",,,"153614","0.23","500","1.42"
"139130","DGB금융지주 ","14950","50","0.34",,,,,,,"0","0.00"
"069730","DSR제강 ","3645","15","0.41","812","4.49",,,"5659","0.64","25","0.69"
"017940","E1 ","57800","600","1.05","9263","6.24",,,"134826","0.43","1500","2.60"
"007700","F&F ","6450","70","1.10","1786","3.61",,,"9767","0.66","200","3.10"
"114090","GKL ","19900","300","1.53","1156","17.21",,,"3308","6.02","620","3.12"
"078930","GS ","62300","500","0.81","8598","7.25",,,"51352","1.21","1250","2.01"
"006360","GS건설 ","99700","900","0.91","8231","12.11",,,"74159","1.34","1000","1.00"
"001250","GS글로벌 ","12750","400","3.24","1635","7.80",,,"8421","1.51","500","3.92"
"007070","GS리테일 ","22900","650","2.92","929","24.65",,,"18083","1.27","500","2.18"
"078935","GS우 ","20500","0","0.00",,,,,,,"1300","6.34"
"035000","GⅡR ","8610","-60","-0.69","703","12.25",,,"6422","1.34","150","1.74"
"001500","HMC투자증권 ","14950","150","1.01","1064","14.05",,,"21296","0.70","0","0.00"
"011420","IB스포츠 ","1890","0","0.00","22","85.91",,,"1113","1.70","0","0.00"
"003560","IHQ ","3770","60","1.62",,,,,"647","5.83","0","0.00"
"005560","JS전선 ","6770","-20","-0.29",,,,,"12344","0.55","500","7.39"
"001060","JW중외제약 ","14700","-50","-0.34","548","26.82",,,"18355","0.80","300","2.04"
"001067","JW중외제약2우B ","19000","-400","-2.06",,,,,,,"300","1.58"
"001065","JW중외제약우 ","13200","-400","-2.94",,,,,,,"325","2.46"
"096760","JW홀딩스 ","2605","-20","-0.76","22","118.41",,,"2129","1.22","40","1.54"
"105560","KB금융 ","42600","-200","-0.47","257","165.76",,,"46449","0.92","120","0.28"
"002380","KCC ","303000","3500","1.17","32770","9.25",,,"603104","0.50","8000","2.64"
"009070","KCTC ","15300","200","1.32","551","27.77",,,"40434","0.38","150","0.98"
"009440","KC그린홀딩스 ","2400","60","2.56","353","6.80",,,"4710","0.51","65","2.71"
"119650","KC코트렐 ","16000","200","1.27","3740","4.28",,,"9083","1.76","730","4.56"
"092220","KEC ","787","-4","-0.51",,,,,"1078","0.73","0","0.00"
"109070","KGP ","1295","-15","-1.15",,,,,"4591","0.28","0","0.00"
"001390","KG케미칼 ","7430","-20","-0.27","507","14.65",,,"19724","0.38","250","3.36"
"001940","KISCO홀딩스 ","34150","400","1.19","7437","4.59",,,"168544","0.20","900","2.64"
"083420","KPX그린케미칼 ","3200","-20","-0.62","266","12.03",,,"3666","0.87","150","4.69"
"025000","KPX케미칼 ","58700","500","0.86","9506","6.18",,,"50296","1.17","1500","2.56"
"092230","KPX홀딩스 ","41050","300","0.74","10360","3.96",,,"95894","0.43","1750","4.26"
"025850","KPX화인케미칼 ","22500","1400","6.64","7274","3.09",,,"41986","0.54","1500","6.67"
"044450","KSS해운 ","3830","0","0.00","768","4.99",,,"10646","0.36","85","2.22"
"030200","KT ","33400","-300","-0.89","4818","6.93",,,"49322","0.68","2410","7.22"
"033780","KT&G ","78600","1900","2.48","8109","9.69",,,"37392","2.10","3000","3.82"
"030210","KTB투자증권 ","2635","-25","-0.94","410","6.43",,,"6921","0.38","0","0.00"
"058850","KTcs ","2250","20","0.90","355","6.34",,,"2389","0.94","35","1.56"
"003550","LG ","70400","-1600","-2.22","8715","8.08",,,"56138","1.25","1000","1.42"
"034220","LG디스플레이 ","29450","150","0.51","3232","9.11",,,"30843","0.95","500","1.70"
"001120","LG상사 ","55300","1100","2.03","7447","7.43",,,"24887","2.22","350","0.63"
"068870","LG생명과학 ","37100","400","1.09","1003","36.99",,,"14690","2.53","0","0.00"
"068875","LG생명과학우 ","18650","-300","-1.58",,,,,,,"0","0.00"
"051900","LG생활건강 ","478000","13500","2.91","13743","34.78",,,"51653","9.25","2650","0.55"
"051905","LG생활건강우 ","121500","1000","0.83",,,,,,,"2700","2.22"
"003555","LG우 ","24050","-150","-0.62",,,,,,,"1050","4.37"
"032640","LG유플러스 ","6310","-270","-4.10","1318","4.79",,,"9535","0.66","350","5.55"
"011070","LG이노텍 ","90000","5800","6.89","6637","13.56",,,"73057","1.23","350","0.39"
"066570","LG전자 ","82700","200","0.24","2387","34.65",,,"77033","1.07","200","0.24"
"066575","LG전자우 ","26200","400","1.55",,,,,,,"250","0.95"
"093050","LG패션 ","45550","0","0.00","3155","14.44",,,"21861","2.08","400","0.88"
"108670","LG하우시스 ","83300","-1000","-1.19","4245","19.62",,,"69166","1.20","1000","1.20"
"108675","LG하우시스우 ","22300","-50","-0.22",,,,,,,"1050","4.71"
"051910","LG화학 ","374000","9000","2.47","29345","12.74",,,"105022","3.56","4000","1.07"
"051915","LG화학우 ","120000","3500","3.00",,,,,,,"4050","3.38"
"002550","LIG손해보험 ","24250","-350","-1.42","1388","17.47",,,"17451","1.39","500","2.06"
