종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","12350","-400","-3.14","910","13.57",,,"7647","1.62","0","0.00"
"006840","AK홀딩스 ","40950","-200","-0.49","22933","1.79",,,"33073","1.24","150","0.37"
"138930","BS금융지주 ","16000","-100","-0.62","1869","8.56",,,"16833","0.95","330","2.06"
"001460","BYC ","188000","-500","-0.27","39163","4.80",,,"396687","0.47","850","0.45"
"001465","BYC우 ","69600","-100","-0.14",,,,,,,"900","1.29"
"001040","CJ ","116500","7000","6.39","7801","14.93",,,"101632","1.15","650","0.56"
"079160","CJ CGV ","43500","550","1.28","2626","16.57",,,"16762","2.60","350","0.80"
"000120","CJ대한통운 ","100000","700","0.70","4763","21.00",,,"100335","1.00","0","0.00"
"011150","CJ씨푸드 ","2495","20","0.81","158","15.79",,,"1080","2.31","0","0.00"
"011155","CJ씨푸드1우 ","5700","140","2.52",,,,,,,"0","0.00"
"001045","CJ우 ","40600","700","1.75",,,,,,,"700","1.72"
"097950","CJ제일제당 ","277000","9000","3.36","18369","15.08",,,"206383","1.34","1800","0.65"
"097955","CJ제일제당 우 ","94000","1500","1.62",,,,,,,"1850","1.97"
"037560","CJ헬로비전 ","19200","150","0.79","1491","12.88",,,"9354","2.05","0","0.00"
"000590","CS홀딩스 ","36150","550","1.54","5708","6.33",,,"146972","0.25","0","0.00"
"139130","DGB금융지주 ","16500","-50","-0.30","2039","8.09",,,"18823","0.88","330","2.00"
"004840","DRB동일 ","7760","0","0.00","1509","5.14",,,"11690","0.66","40","0.52"
"155660","DSR ","3870","35","0.91","758","5.11",,,"5128","0.75","0","0.00"
"069730","DSR제강 ","3065","-70","-2.23","86","35.64",,,"6964","0.44","30","0.98"
"017940","E1 ","66800","-1400","-2.05","15096","4.43",,,"154916","0.43","1600","2.40"
"007700","F&F ","7060","-70","-0.98","526","13.42",,,"11083","0.64","100","1.42"
"114090","GKL ","40400","1100","2.80","2328","17.35",,,"5358","7.54","1217","3.01"
"078930","GS ","57300","500","0.88","5217","10.98",,,"66978","0.86","1350","2.36"
"006360","GS건설 ","30500","500","1.67","2063","14.78",,,"72576","0.42","250","0.82"
"001250","GS글로벌 ","8860","110","1.26","906","9.78",,,"10444","0.85","125","1.41"
"007070","GS리테일 ","28000","100","0.36","1603","17.47",,,"19798","1.41","400","1.43"
"078935","GS우 ","29000","-150","-0.51",,,,,,,"1400","4.83"
"035000","GⅡR ","7740","-30","-0.39","758","10.21",,,"6815","1.14","200","2.58"
"001500","HMC투자증권 ","9810","50","0.51","1051","9.33",,,"23166","0.42","150","1.53"
"011420","IB월드와이드 ","1880","70","3.87","19","98.95",,,"1247","1.51","0","0.00"
"003560","IHQ ","2125","-5","-0.23","109","19.50",,,"842","2.52","0","0.00"
"175330","JB금융지주 ","6360","-20","-0.31",,,,,,,"0","0.00"
"005560","JS전선 ","4845","10","0.21","1040","4.66",,,"11471","0.42","300","6.19"
"001060","JW중외제약 ","16100","250","1.58",,,,,"13475","1.19","125","0.78"
"001067","JW중외제약2우B ","16150","-200","-1.22",,,,,,,"125","0.77"
"001065","JW중외제약우 ","11000","0","0.00",,,,,,,"150","1.36"
"096760","JW홀딩스 ","2485","-20","-0.80",,,,,"1505","1.65","25","1.01"
"105560","KB금융 ","42250","900","2.18","4408","9.58",,,"63438","0.67","600","1.42"
"002380","KCC ","468500","6500","1.41","45384","10.32",,,"468604","1.00","8000","1.71"
"009070","KCTC ","19450","150","0.78",,,,,"48172","0.40","250","1.29"
"009440","KC그린홀딩스 ","6190","330","5.63","1057","5.86",,,"5875","1.05","70","1.13"
"119650","KC코트렐 ","9260","-130","-1.38","1638","5.65",,,"7313","1.27","470","5.08"
"092220","KEC ","784","3","0.38",,,,,"4794","0.16","0","0.00"
"109070","KGP ","1925","0","0.00",,,,,"3238","0.59","0","0.00"
"001390","KG케미칼 ","16950","0","0.00","746","22.72",,,"16723","1.01","150","0.88"
"001940","KISCO홀딩스 ","39550","-50","-0.13","9923","3.99",,,"175031","0.23","900","2.28"
"083420","KPX그린케미칼 ","4670","30","0.65","585","7.98",,,"4928","0.95","150","3.21"
"025000","KPX케미칼 ","63900","1000","1.59","7603","8.40",,,"68667","0.93","3000","4.69"
"092230","KPX홀딩스 ","44300","150","0.34","4410","10.05",,,"123023","0.36","2550","5.76"
"025850","KPX화인케미칼 ","14750","50","0.34",,,,,"33703","0.44","0","0.00"
"044450","KSS해운 ","12400","150","1.22","1154","10.75",,,"11811","1.05","90","0.73"
"030200","KT ","31550","0","0.00","4341","7.27",,,"47141","0.67","2000","6.34"
"033780","KT&G ","74500","-200","-0.27","5869","12.69",,,"37081","2.01","3200","4.30"
"030210","KTB투자증권 ","2175","85","4.07","54","40.28",,,"6717","0.32","0","0.00"
"058850","KTcs ","3470","-15","-0.43","423","8.20",,,"2685","1.29","100","2.88"
"003550","LG ","64000","200","0.31","5294","12.09",,,"64357","0.99","1000","1.56"
"034220","LG디스플레이 ","25350","0","0.00","652","38.88",,,"28534","0.89","0","0.00"
"001120","LG상사 ","28750","250","0.88","5735","5.01",,,"37894","0.76","500","1.74"
"068870","LG생명과학 ","40600","300","0.74","507","80.08",,,"15028","2.70","0","0.00"
"068875","LG생명과학우 ","21300","0","0.00",,,,,,,"0","0.00"
"051900","LG생활건강 ","548000","8000","1.48","18126","30.23",,,"67816","8.08","3750","0.68"
"051905","LG생활건강우 ","228000","3000","1.33",,,,,,,"3800","1.67"
"003555","LG우 ","35700","300","0.85",,,,,,,"1050","2.94"
"032640","LG유플러스 ","10750","150","1.42",,,,,"8582","1.25","0","0.00"
"011070","LG이노텍 ","83700","1300","1.58",,,,,"62876","1.33","0","0.00"
"066570","LG전자 ","68100","-200","-0.29","366","186.07",,,"68872","0.99","200","0.29"
"066575","LG전자우 ","26350","150","0.57",,,,,,,"250","0.95"
"093050","LG패션 ","33700","650","1.97","2076","16.23",,,"29701","1.13","400","1.19"
"108670","LG하우시스 ","141500","0","0.00","2898","48.83",,,"72100","1.96","1000","0.71"
"108675","LG하우시스우 ","46300","-100","-0.22",,,,,,,"1050","2.27"
"051910","LG화학 ","299500","4000","1.35","20318","14.74",,,"143834","2.08","4000","1.34"
"051915","LG화학우 ","152500","2000","1.33",,,,,,,"4050","2.66"
"002550","LIG손해보험 ","32950","500","1.54","3221","10.23",,,"25974","1.27","550","1.67"
"006260","LS ","80900","1100","1.38","6128","13.20",,,"72222","1.12","1250","1.55"
"000680","LS네트웍스 ","4865","40","0.83","249","19.54",,,"10165","0.48","50","1.03"
"000685","LS네트웍스우 ","43200","2100","5.11",,,,,,,"100","0.23"
"000687","LS네트웍스전환상환2우B ","4650","0","0.00",,,,,,,"175","3.76"
"010120","LS산전 ","65700","-1100","-1.65","3421","19.20",,,"27810","2.36","1000","1.52"
"023150","MH에탄올 ","2990","-5","-0.17","59","50.68",,,"5589","0.53","0","0.00"
"035420","NAVER ","724000","-10000","-1.36","12337","58.69",,,"39134","18.50","616","0.09"
