종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"138930","BS금융지주 ","13950","50","0.36",,,,,,,"0","0.00"
"001460","BYC ","168500","0","0.00","34866","4.83",,,"337506","0.50","850","0.50"
"001465","BYC우 ","70600","0","0.00",,,,,,,"900","1.27"
"001040","CJ ","83000","-200","-0.24","5800","14.31",,,"112408","0.74","800","0.96"
"079160","CJ CGV ","25700","-150","-0.58","1617","15.89",,,"4539","5.66","250","0.97"
"011150","CJ씨푸드 ","3130","0","0.00","143","21.89",,,"839","3.73","0","0.00"
"011155","CJ씨푸드1우 ","9370","20","0.21",,,,,,,"0","0.00"
"001045","CJ우 ","19600","0","0.00",,,,,,,"850","4.34"
"097950","CJ제일제당 ","321500","-5500","-1.68","50375","6.38",,,"208403","1.54","4000","1.24"
"097955","CJ제일제당 우 ","68300","-400","-0.58",,,,,,,"4050","5.93"
"000590","CS홀딩스 ","39400","1800","4.79","7681","5.13",,,"153614","0.26","500","1.27"
"139130","DGB금융지주 ","15050","-250","-1.63",,,,,,,"0","0.00"
"069730","DSR제강 ","4495","-45","-0.99","812","5.54",,,"5659","0.79","25","0.56"
"017940","E1 ","59000","-400","-0.67","9263","6.37",,,"134826","0.44","1500","2.54"
"007700","F&F ","7150","0","0.00","1786","4.00",,,"9767","0.73","200","2.80"
"114090","GKL ","18750","-400","-2.09","1156","16.22",,,"3308","5.67","620","3.31"
"078930","GS ","64600","-200","-0.31","8598","7.51",,,"51352","1.26","1250","1.93"
"006360","GS건설 ","96800","1000","1.04","8231","11.76",,,"74159","1.31","1000","1.03"
"001250","GS글로벌 ","15200","150","1.00","1635","9.30",,,"8421","1.81","500","3.29"
"007070","GS리테일 ","24150","250","1.05","929","26.00",,,"18083","1.34","500","2.07"
"078935","GS우 ","21350","100","0.47",,,,,,,"1300","6.09"
"035000","GⅡR ","8650","-50","-0.57","703","12.30",,,"6422","1.35","150","1.73"
"001500","HMC투자증권 ","15700","200","1.29","1064","14.76",,,"21296","0.74","0","0.00"
"011420","IB스포츠 ","2440","40","1.67","22","110.91",,,"1113","2.19","0","0.00"
"003560","IHQ ","3105","35","1.14",,,,,"647","4.80","0","0.00"
"005560","JS전선 ","7750","100","1.31",,,,,"12344","0.63","500","6.45"
"001060","JW중외제약 ","17400","200","1.16","548","31.75",,,"18355","0.95","300","1.72"
"001067","JW중외제약2우B ","20250","-250","-1.22",,,,,,,"300","1.48"
"001065","JW중외제약우 ","13750","50","0.36",,,,,,,"325","2.36"
"096760","JW홀딩스 ","2765","90","3.36","22","125.68",,,"2129","1.30","40","1.45"
"105560","KB금융 ","41200","-150","-0.36","257","160.31",,,"46449","0.89","120","0.29"
"002380","KCC ","359000","6500","1.84","32770","10.96",,,"603104","0.60","8000","2.23"
"009070","KCTC ","19900","-900","-4.33","551","36.12",,,"40434","0.49","150","0.75"
"009440","KC그린홀딩스 ","2875","-25","-0.86","353","8.14",,,"4710","0.61","65","2.26"
"119650","KC코트렐 ","19750","-250","-1.25","3740","5.28",,,"9083","2.17","730","3.70"
"092220","KEC ","894","-1","-0.11",,,,,"1078","0.83","0","0.00"
"109070","KGP ","1450","130","9.85",,,,,"4591","0.32","0","0.00"
"001390","KG케미칼 ","8180","30","0.37","507","16.13",,,"19724","0.41","250","3.06"
"001940","KISCO홀딩스 ","39100","550","1.43","7437","5.26",,,"168544","0.23","900","2.30"
"083420","KPX그린케미칼 ","3135","10","0.32","266","11.79",,,"3666","0.86","150","4.78"
"025000","KPX케미칼 ","59900","700","1.18","9506","6.30",,,"50296","1.19","1500","2.50"
"092230","KPX홀딩스 ","43800","250","0.57","10360","4.23",,,"95894","0.46","1750","4.00"
