종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","10800","150","1.41","897","12.04",,,"6883","1.57","0","0.00"
"006840","AK홀딩스 ","21900","100","0.46","6861","3.19",,,"38797","0.56","750","3.42"
"138930","BS금융지주 ","15300","200","1.32","2120","7.22",,,"15281","1.00","350","2.29"
"001460","BYC ","207500","-500","-0.24","42935","4.83",,,"367590","0.56","850","0.41"
"001465","BYC우 ","72600","2300","3.27",,,,,,,"900","1.24"
"001040","CJ ","149000","4000","2.76","13147","11.33",,,"97949","1.52","650","0.44"
"079160","CJ CGV ","49950","-250","-0.50","896","55.75",,,"14832","3.37","300","0.60"
"000120","CJ대한통운 ","98300","-2700","-2.67","4858","20.23",,,"96993","1.01","0","0.00"
"011150","CJ씨푸드 ","2915","15","0.52","113","25.80",,,"925","3.15","0","0.00"
"011155","CJ씨푸드1우 ","5930","-220","-3.58",,,,,,,"0","0.00"
"001045","CJ우 ","33000","650","2.01",,,,,,,"700","2.12"
"097950","CJ제일제당 ","348500","6500","1.90","21854","15.95",,,"188796","1.85","1800","0.52"
"097955","CJ제일제당 우 ","69100","300","0.44",,,,,,,"1850","2.68"
"037560","CJ헬로비전 ","15500","250","1.64","1314","11.80",,,"10947","1.42","0","0.00"
"000590","CS홀딩스 ","32900","400","1.23","10756","3.06",,,"141010","0.23","0","0.00"
"139130","DGB금융지주 ","16800","0","0.00",,,,,"17093","0.98","350","2.08"
"004840","DRB동일 ","6190","50","0.81","1305","4.74",,,"9973","0.62","30","0.48"
"069730","DSR제강 ","3205","155","5.08","655","4.89",,,"6957","0.46","30","0.94"
"017940","E1 ","72900","2000","2.82","10989","6.63",,,"148057","0.49","1500","2.06"
"007700","F&F ","6110","30","0.49","1279","4.78",,,"10709","0.57","150","2.45"
"114090","GKL ","32300","-450","-1.37","1000","32.30",,,"3578","9.03","512","1.59"
"078930","GS ","64100","-600","-0.93","8171","7.84",,,"63523","1.01","1350","2.11"
"006360","GS건설 ","55300","1400","2.60","8563","6.46",,,"73237","0.76","1000","1.81"
"001250","GS글로벌 ","11700","0","0.00",,,,,"9969","1.17","125","1.07"
"007070","GS리테일 ","29500","200","0.68","1213","24.32",,,"18574","1.59","300","1.02"
"078935","GS우 ","24450","200","0.82",,,,,,,"1400","5.73"
"035000","GⅡR ","7900","90","1.15","465","16.99",,,"6553","1.21","200","2.53"
"001500","HMC투자증권 ","13100","100","0.77","1255","10.44",,,"22706","0.58","150","1.15"
"011420","IB스포츠 ","1655","-15","-0.90","157","10.54",,,"1215","1.36","0","0.00"
"003560","IHQ ","2655","20","0.76","54","49.17",,,"727","3.65","0","0.00"
"005560","JS전선 ","9820","60","0.61",,,,,"10389","0.95","0","0.00"
"001060","JW중외제약 ","14950","0","0.00",,,,,"15047","0.99","200","1.34"
"001067","JW중외제약2우B ","15600","250","1.63",,,,,,,"200","1.28"
"001065","JW중외제약우 ","11900","200","1.71",,,,,,,"225","1.89"
"096760","JW홀딩스 ","2230","30","1.36",,,,,"2001","1.11","40","1.79"
"105560","KB금융 ","37500","500","1.35","6461","5.80",,,"59319","0.63","720","1.92"
"002380","KCC ","305500","9000","3.04","33252","9.19",,,"474737","0.64","8000","2.62"
"009070","KCTC ","16000","300","1.91","997","16.05",,,"48434","0.33","200","1.25"
"009440","KC그린홀딩스 ","5810","210","3.75","438","13.26",,,"5136","1.13","50","0.86"
"119650","KC코트렐 ","13350","-100","-0.74","1044","12.79",,,"6005","2.22","420","3.15"
"092220","KEC ","393","3","0.77",,,,,"1132","0.35","0","0.00"
"109070","KGP ","1940","-25","-1.27",,,,,"5789","0.34","0","0.00"
"001390","KG케미칼 ","13800","-100","-0.72","466","29.61",,,"16246","0.85","250","1.81"
"001940","KISCO홀딩스 ","37300","1200","3.32",,,,,"167796","0.22","900","2.41"
"083420","KPX그린케미칼 ","4960","-40","-0.80","547","9.07",,,"4513","1.10","150","3.02"
"025000","KPX케미칼 ","53000","300","0.57","10506","5.04",,,"62418","0.85","1500","2.83"
"092230","KPX홀딩스 ","40300","450","1.13","8971","4.49",,,"122781","0.33","1800","4.47"
"025850","KPX화인케미칼 ","20850","100","0.48",,,,,"36011","0.58","500","2.40"
"044450","KSS해운 ","8350","-100","-1.18","2169","3.85",,,"11498","0.73","90","1.08"
"030200","KT ","35300","200","0.57","5946","5.94",,,"44825","0.79","2000","5.67"
"033780","KT&G ","76600","1100","1.46","6451","11.87",,,"34875","2.20","3200","4.18"
"030210","KTB투자증권 ","3800","250","7.04","138","27.54",,,"6702","0.57","0","0.00"
"058850","KTcs ","2660","5","0.19","430","6.19",,,"2487","1.07","70","2.63"
"003550","LG ","65300","700","1.08","5565","11.73",,,"59984","1.09","1000","1.53"
"034220","LG디스플레이 ","31900","-400","-1.24",,,,,"28271","1.13","0","0.00"
"001120","LG상사 ","41850","-250","-0.59","6409","6.53",,,"34555","1.21","500","1.19"
"068870","LG생명과학 ","57900","1300","2.30","339","170.80",,,"14732","3.93","0","0.00"
"068875","LG생명과학우 ","23450","300","1.30",,,,,,,"0","0.00"
"051900","LG생활건강 ","616000","5000","0.82","15786","39.02",,,"56295","10.94","3500","0.57"
"051905","LG생활건강우 ","178500","1500","0.85",,,,,,,"3550","1.99"
"003555","LG우 ","23700","300","1.28",,,,,,,"1050","4.43"
"032640","LG유플러스 ","8160","140","1.75","196","41.63",,,"7494","1.09","150","1.84"
"011070","LG이노텍 ","79100","1200","1.54",,,,,"65717","1.20","0","0.00"
"066570","LG전자 ","81100","-300","-0.37",,,,,"71303","1.14","200","0.25"
"066575","LG전자우 ","22950","350","1.55",,,,,,,"250","1.09"
"093050","LG패션 ","30700","600","1.99","3293","9.32",,,"28101","1.09","400","1.30"
"108670","LG하우시스 ","85900","1300","1.54","4659","18.44",,,"72146","1.19","1000","1.16"
"108675","LG하우시스우 ","23350","0","0.00",,,,,,,"1050","4.50"
"051910","LG화학 ","268000","3000","1.13","29069","9.22",,,"129276","2.07","4000","1.49"
"051915","LG화학우 ","89500","300","0.34",,,,,,,"4050","4.53"
"002550","LIG손해보험 ","23750","50","0.21","4089","5.81",,,"21960","1.08","800","3.37"
"006260","LS ","88200","0","0.00","4237","20.82",,,"69755","1.26","1250","1.42"
