종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2940","-45","-1.51","32","91.88",,,"768","3.83","0","0.00"
"095570","AJ네트웍스 ","4125","0","0.00","1124","3.67",,,"7231","0.57","100","2.42"
"068400","AJ렌터카 ","11950","350","3.02","172","69.48",,,"11150","1.07","0","0.00"
"006840","AK홀딩스 ","31500","-550","-1.72","8224","3.83",,,"63797","0.49","750","2.38"
"054620","APS홀딩스 ","9290","-310","-3.23","64","145.16",,,"11083","0.84","0","0.00"
"265520","AP시스템 ","28750","-400","-1.37","1812","15.87",,,"6964","4.13","150","0.52"
"211270","AP위성 ","6450","-100","-1.53",,,,,"5428","1.19","0","0.00"
"027410","BGF ","5570","-160","-2.79","575","9.69",,,"15719","0.35","35","0.63"
"282330","BGF리테일 ","168000","-2000","-1.18","8925","18.82",,,"30182","5.57","2680","1.60"
"138930","BNK금융지주 ","6960","-110","-1.56","1475","4.72",,,"23400","0.30","300","4.31"
"001460","BYC ","238000","2000","0.85","10891","21.85",,,"485043","0.49","1000","0.42"
"001465","BYC우 ","126500","500","0.40",,,,,,,"1050","0.83"
"001040","CJ ","92100","-1700","-1.81","9180","10.03",,,"121743","0.76","1450","1.57"
"079160","CJ CGV ","36750","-250","-0.68",,,,,"5284","6.95","200","0.54"
"035760","CJ ENM ","152600","-400","-0.26","12661","12.05",,,"126022","1.21","1200","0.79"
"00104K","CJ4우(전환) ","66600","-100","-0.15",,,,,,,"0","0.00"
"000120","CJ대한통운 ","157500","-2500","-1.56","1996","78.91",,,"116702","1.35","0","0.00"
"011150","CJ씨푸드 ","2700","-45","-1.64","60","45.00",,,"1710","1.58","0","0.00"
"011155","CJ씨푸드1우 ","30200","-300","-0.98",,,,,,,"0","0.00"
"001045","CJ우 ","42300","-750","-1.74",,,,,,,"1500","3.55"
"097950","CJ제일제당 ","248000","-1000","-0.40","55416","4.48",,,"291963","0.85","3500","1.41"
"097955","CJ제일제당 우 ","104000","0","0.00",,,,,,,"3550","3.41"
"051500","CJ프레시웨이 ","25700","150","0.59","1154","22.27",,,"16496","1.56","200","0.78"
"037560","CJ헬로 ","6290","-20","-0.32","512","12.29",,,"13677","0.46","75","1.19"
"058820","CMG제약 ","3940","-120","-2.96","53","74.34",,,"911","4.32","0","0.00"
"023460","CNH ","1735","-75","-4.14","20","86.75",,,"2609","0.67","20","1.15"
"065770","CS ","2815","35","1.26","218","12.91",,,"1197","2.35","0","0.00"
"083660","CSA 코스믹 ","4170","0","0.00",,,,,"1196","3.49","0","0.00"
"000590","CS홀딩스 ","58000","-600","-1.02","5469","10.61",,,"189462","0.31","500","0.86"
"012030","DB ","763","-15","-1.93",,,,,"684","1.12","0","0.00"
"306620","DB금융스팩6호 ","2010","5","0.25",,,,,,,"0","0.00"
"322780","DB금융스팩7호 ","2085","10","0.48",,,,,,,"0","0.00"
"016610","DB금융투자 ","4300","-5","-0.12","1312","3.28",,,"15495","0.28","250","5.81"
"005830","DB손해보험 ","55700","-1500","-2.62","8413","6.62",,,"72003","0.77","2000","3.59"
"000990","DB하이텍 ","19000","50","0.26","2002","9.49",,,"12545","1.51","250","1.32"
"000995","DB하이텍1우 ","38300","-1250","-3.16",,,,,,,"300","0.78"
"139130","DGB금융지주 ","7090","-30","-0.42","2233","3.18",,,"25684","0.28","360","5.08"
"001530","DI동일 ","72600","-900","-1.22","14","5185.71",,,"198666","0.37","1500","2.07"
