종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"095570","AJ네트웍스 ","47400","350","0.74","2732","17.35",,,"23715","2.00","0","0.00"
"068400","AJ렌터카 ","10600","-350","-3.20","860","12.33",,,"9426","1.12","0","0.00"
"006840","AK홀딩스 ","86000","0","0.00","5549","15.50",,,"42221","2.04","350","0.41"
"027410","BGF리테일 ","170000","3500","2.10","4238","40.11",,,"22686","7.49","600","0.35"
"138930","BNK금융지주 ","14000","-50","-0.36","3809","3.68",,,"20333","0.69","200","1.43"
"001460","BYC ","399000","0","0.00","30221","13.20",,,"434980","0.92","800","0.20"
"001465","BYC우 ","189500","0","0.00",,,,,,,"850","0.45"
"001040","CJ ","240000","-7000","-2.83","7375","32.54",,,"108643","2.21","950","0.40"
"079160","CJ CGV ","104000","-4500","-4.15","787","132.15",,,"18048","5.76","350","0.34"
"000120","CJ대한통운 ","195000","-1000","-0.51","2510","77.69",,,"98141","1.99","0","0.00"
"011150","CJ씨푸드 ","3655","-170","-4.44","91","40.16",,,"1310","2.79","0","0.00"
"011155","CJ씨푸드1우 ","20100","250","1.26",,,,,,,"0","0.00"
"001045","CJ우 ","122500","4000","3.38",,,,,,,"1000","0.82"
"097950","CJ제일제당 ","350000","-10500","-2.91","6530","53.60",,,"206344","1.70","2000","0.57"
"097955","CJ제일제당 우 ","222000","0","0.00",,,,,,,"2050","0.92"
"037560","CJ헬로비전 ","10900","500","4.81","332","32.83",,,"11653","0.94","75","0.69"
"000590","CS홀딩스 ","79900","-1100","-1.36","6412","12.46",,,"165649","0.48","0","0.00"
"139130","DGB금융지주 ","10600","0","0.00","1714","6.18",,,"21797","0.49","320","3.02"
"004840","DRB동일 ","14650","-450","-2.98","2321","6.31",,,"14629","1.00","60","0.41"
"155660","DSR ","3710","10","0.27","423","8.77",,,"6948","0.53","30","0.81"
"069730","DSR제강 ","4085","-135","-3.20","507","8.06",,,"7555","0.54","30","0.73"
"017940","E1 ","69000","100","0.15","7096","9.72",,,"166331","0.41","2000","2.90"
