종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","3300","-155","-4.49",,,,,"695","4.75","0","0.00"
"095570","AJ네트웍스 ","6610","120","1.85","320","20.66",,,"6168","1.07","86","1.30"
"068400","AJ렌터카 ","11400","-150","-1.30","572","19.93",,,"11091","1.03","0","0.00"
"006840","AK홀딩스 ","80500","2900","3.74","7727","10.42",,,"52954","1.52","650","0.81"
"054620","APS홀딩스 ","6060","-90","-1.46","46508","0.13",,,"13639","0.44","0","0.00"
"265520","AP시스템 ","22950","-850","-3.57","1395","16.45",,,"5856","3.92","0","0.00"
"211270","AP위성 ","8080","190","2.41","5","1616.00",,,"5465","1.48","0","0.00"
"027410","BGF ","11350","-50","-0.44","74964","0.15",,,"21952","0.52","200","1.76"
"282330","BGF리테일 ","182500","5000","2.82","1619","112.72",,,"22486","8.12","1000","0.55"
"138930","BNK금융지주 ","9530","100","1.06","1200","7.94",,,"21653","0.44","230","2.41"
"001460","BYC ","269500","0","0.00","7414","36.35",,,"475434","0.57","850","0.32"
"001465","BYC우 ","148000","500","0.34",,,,,,,"900","0.61"
"032040","C&S자산관리 ","4375","0","0.00",,,,,"1688","2.59","0","0.00"
"001040","CJ ","148000","2000","1.37","16286","9.09",,,"125004","1.18","1450","0.98"
"079160","CJ CGV ","66000","300","0.46",,,,,"14554","4.53","350","0.53"
"130960","CJ E&M ","90600","-1300","-1.41","11110","8.15",,,"53849","1.68","250","0.28"
"000120","CJ대한통운 ","149500","1500","1.01","1786","83.71",,,"103964","1.44","0","0.00"
"011150","CJ씨푸드 ","3165","165","5.50","127","24.92",,,"1662","1.90","0","0.00"
"011155","CJ씨푸드1우 ","30350","1550","5.38",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","222700","-2300","-1.02","21705","10.26",,,"165443","1.35","3000","1.35"
"001045","CJ우 ","70100","-500","-0.71",,,,,,,"1500","2.14"
"097950","CJ제일제당 ","350500","10000","2.94","26179","13.39",,,"232686","1.51","3000","0.86"
"097955","CJ제일제당 우 ","143000","2500","1.78",,,,,,,"3050","2.13"
"051500","CJ프레시웨이 ","34600","-300","-0.86",,,,,"15181","2.28","200","0.58"
"037560","CJ헬로 ","9510","-50","-0.52","373","25.50",,,"12746","0.75","75","0.79"
"058820","CMG제약 ","5150","-10","-0.19",,,,,"929","5.54","0","0.00"
"023460","CNH ","1590","75","4.95","81","19.63",,,"2752","0.58","20","1.26"
"065770","CS ","2550","-50","-1.92","53","48.11",,,"1003","2.54","0","0.00"
"083660","CSA 코스믹 ","14000","-500","-3.45",,,,,"1199","11.68","0","0.00"
"000590","CS홀딩스 ","82200","200","0.24","5138","16.00",,,"187283","0.44","500","0.61"
"012030","DB ","1145","40","3.62",,,,,"735","1.56","0","0.00"
"016610","DB금융투자 ","4505","-40","-0.88","107","42.10",,,"14360","0.31","100","2.22"
"045890","DB라이텍 ","1820","10","0.55",,,,,"1702","1.07","0","0.00"
