종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2390","-180","-7.00","32","74.69",,,"768","3.11","0","0.00"
"095570","AJ네트웍스 ","4090","-155","-3.65","1124","3.64",,,"7231","0.57","100","2.44"
"006840","AK홀딩스 ","24050","-1300","-5.13","8224","2.92",,,"63797","0.38","750","3.12"
"054620","APS홀딩스 ","9600","-850","-8.13","64","150.00",,,"11083","0.87","0","0.00"
"265520","AP시스템 ","26700","-2150","-7.45","1812","14.74",,,"6964","3.83","150","0.56"
"211270","AP위성 ","6860","-360","-4.99",,,,,"5428","1.26","0","0.00"
"027410","BGF ","4515","-180","-3.83","575","7.85",,,"15719","0.29","35","0.78"
"282330","BGF리테일 ","151500","-5000","-3.19","8925","16.97",,,"30182","5.02","2680","1.77"
"138930","BNK금융지주 ","6170","-220","-3.44","1475","4.18",,,"23400","0.26","300","4.86"
"001460","BYC ","207000","-8000","-3.72","10891","19.01",,,"485043","0.43","1000","0.48"
"001465","BYC우 ","113500","-1500","-1.30",,,,,,,"1050","0.93"
"001040","CJ ","80500","-3600","-4.28","9180","8.77",,,"121743","0.66","1450","1.80"
"079160","CJ CGV ","23600","-1300","-5.22",,,,,"5284","4.47","200","0.85"
"035760","CJ ENM ","125800","-5500","-4.19","12661","9.94",,,"126022","1.00","1200","0.95"
"00104K","CJ4우(전환) ","60800","-2700","-4.25",,,,,,,"0","0.00"
"000120","CJ대한통운 ","133500","-4000","-2.91","1996","66.88",,,"116702","1.14","0","0.00"
"011150","CJ씨푸드 ","3835","-175","-4.36","60","63.92",,,"1710","2.24","0","0.00"
"011155","CJ씨푸드1우 ","35900","-500","-1.37",,,,,,,"0","0.00"
"001045","CJ우 ","39300","-1200","-2.96",,,,,,,"1500","3.82"
"097950","CJ제일제당 ","244000","-15000","-5.79","55416","4.40",,,"291963","0.84","3500","1.43"
"097955","CJ제일제당 우 ","104500","-5500","-5.00",,,,,,,"3550","3.40"
"051500","CJ프레시웨이 ","21200","-1300","-5.78","1154","18.37",,,"16496","1.29","200","0.94"
