종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","11300","400","3.67","910","12.42",,,"7647","1.48","0","0.00"
"006840","AK홀딩스 ","28100","400","1.44","22933","1.23",,,"33073","0.85","150","0.53"
"138930","BS금융지주 ","14450","700","5.09","1869","7.73",,,"16833","0.86","330","2.28"
"001460","BYC ","189000","1500","0.80","39163","4.83",,,"396687","0.48","850","0.45"
"001465","BYC우 ","74000","1000","1.37",,,,,,,"900","1.22"
"001040","CJ ","113500","1500","1.34","7801","14.55",,,"101632","1.12","650","0.57"
"079160","CJ CGV ","50000","50","0.10","2626","19.04",,,"16762","2.98","350","0.70"
"000120","CJ대한통운 ","95400","2900","3.14","4763","20.03",,,"100335","0.95","0","0.00"
"011150","CJ씨푸드 ","2635","55","2.13","158","16.68",,,"1080","2.44","0","0.00"
"011155","CJ씨푸드1우 ","6230","-60","-0.95",,,,,,,"0","0.00"
"001045","CJ우 ","37700","-150","-0.40",,,,,,,"700","1.86"
"097950","CJ제일제당 ","259500","1500","0.58","18369","14.13",,,"206383","1.26","1800","0.69"
"097955","CJ제일제당 우 ","91000","1000","1.11",,,,,,,"1850","2.03"
"037560","CJ헬로비전 ","18450","-100","-0.54","1491","12.37",,,"9354","1.97","0","0.00"
"000590","CS홀딩스 ","34450","450","1.32","5708","6.04",,,"146972","0.23","0","0.00"
"139130","DGB금융지주 ","15600","50","0.32","2039","7.65",,,"18823","0.83","330","2.12"
"004840","DRB동일 ","7530","110","1.48","1555","4.84",,,"12043","0.63","40","0.53"
"155660","DSR ","4775","15","0.32","758","6.30",,,"5128","0.93","0","0.00"
"069730","DSR제강 ","2685","10","0.37","86","31.22",,,"6964","0.39","30","1.12"
"017940","E1 ","72400","-100","-0.14","15096","4.80",,,"154916","0.47","1600","2.21"
"007700","F&F ","6800","-130","-1.88","526","12.93",,,"11083","0.61","100","1.47"
"114090","GKL ","35400","1950","5.83","2328","15.21",,,"5358","6.61","1217","3.44"
"078930","GS ","51400","700","1.38","5217","9.85",,,"66978","0.77","1350","2.63"
"006360","GS건설 ","28050","600","2.19","2063","13.60",,,"72576","0.39","250","0.89"
"001250","GS글로벌 ","9400","180","1.95","906","10.38",,,"10444","0.90","125","1.33"
"007070","GS리테일 ","29300","50","0.17","1603","18.28",,,"19798","1.48","400","1.37"
"078935","GS우 ","25850","150","0.58",,,,,,,"1400","5.42"
"035000","GⅡR ","8240","60","0.73","758","10.87",,,"6815","1.21","200","2.43"
"001500","HMC투자증권 ","11500","0","0.00","1255","9.16",,,"22706","0.51","150","1.30"
"011420","IB월드와이드 ","1705","0","0.00","19","89.74",,,"1247","1.37","0","0.00"
"003560","IHQ ","2510","140","5.91","109","23.03",,,"842","2.98","0","0.00"
"005560","JS전선 ","6160","-70","-1.12","1040","5.92",,,"11471","0.54","300","4.87"
"001060","JW중외제약 ","15250","50","0.33",,,,,"14131","1.08","125","0.82"
"001067","JW중외제약2우B ","16350","450","2.83",,,,,,,"125","0.76"
"001065","JW중외제약우 ","12600","-200","-1.56",,,,,,,"150","1.19"
"096760","JW홀딩스 ","2505","-5","-0.20",,,,,"1580","1.59","25","1.00"
"105560","KB금융 ","34200","350","1.03","4408","7.76",,,"63438","0.54","600","1.75"
"002380","KCC ","328000","12500","3.96","45384","7.23",,,"468604","0.70","8000","2.44"
"009070","KCTC ","18700","950","5.35",,,,,"48172","0.39","250","1.34"
"009440","KC그린홀딩스 ","8550","320","3.89","1057","8.09",,,"5875","1.46","70","0.82"
"119650","KC코트렐 ","11800","100","0.85","1638","7.20",,,"7313","1.61","470","3.98"
"092220","KEC ","167","-2","-1.18",,,,,"781","0.21","0","0.00"
"109070","KGP ","2000","-5","-0.25",,,,,"3238","0.62","0","0.00"
"001390","KG케미칼 ","15850","350","2.26","746","21.25",,,"16723","0.95","150","0.95"
"001940","KISCO홀딩스 ","43150","-50","-0.12","9923","4.35",,,"175031","0.25","900","2.09"
"083420","KPX그린케미칼 ","4510","35","0.78","585","7.71",,,"4928","0.92","150","3.33"
"025000","KPX케미칼 ","63200","-800","-1.25","7603","8.31",,,"68667","0.92","3000","4.75"
"092230","KPX홀딩스 ","46000","500","1.10","4410","10.43",,,"123023","0.37","2550","5.54"
"025850","KPX화인케미칼 ","17100","350","2.09",,,,,"33703","0.51","0","0.00"
"044450","KSS해운 ","11050","-150","-1.34","1154","9.58",,,"11811","0.94","90","0.81"
"030200","KT ","35800","200","0.56","4341","8.25",,,"47141","0.76","2000","5.59"
"033780","KT&G ","74200","2700","3.78","5869","12.64",,,"37081","2.00","3200","4.31"
"030210","KTB투자증권 ","3160","10","0.32","138","22.90",,,"6702","0.47","0","0.00"
"058850","KTcs ","2600","30","1.17","423","6.15",,,"2685","0.97","100","3.85"
"003550","LG ","63500","900","1.44","5294","11.99",,,"64357","0.99","1000","1.57"
"034220","LG디스플레이 ","27450","100","0.37","652","42.10",,,"28534","0.96","0","0.00"
"001120","LG상사 ","31850","450","1.43","5735","5.55",,,"37894","0.84","500","1.57"
"068870","LG생명과학 ","48000","1150","2.45","507","94.67",,,"15028","3.19","0","0.00"
"068875","LG생명과학우 ","21200","900","4.43",,,,,,,"0","0.00"
"051900","LG생활건강 ","558000","-2000","-0.36","18126","30.78",,,"67816","8.23","3750","0.67"
"051905","LG생활건강우 ","215500","-3500","-1.60",,,,,,,"3800","1.76"
"003555","LG우 ","34550","650","1.92",,,,,,,"1050","3.04"
"032640","LG유플러스 ","11950","350","3.02",,,,,"8582","1.39","0","0.00"
"011070","LG이노텍 ","91200","600","0.66",,,,,"62876","1.45","0","0.00"
"066570","LG전자 ","73000","100","0.14","366","199.45",,,"68872","1.06","200","0.27"
"066575","LG전자우 ","27150","50","0.18",,,,,,,"250","0.92"
"093050","LG패션 ","28200","200","0.71","2076","13.58",,,"29701","0.95","400","1.42"
"108670","LG하우시스 ","106000","1000","0.95","2898","36.58",,,"72100","1.47","1000","0.94"
"108675","LG하우시스우 ","36100","900","2.56",,,,,,,"1050","2.91"
"051910","LG화학 ","253000","10500","4.33","20318","12.45",,,"143834","1.76","4000","1.58"
"051915","LG화학우 ","115000","5500","5.02",,,,,,,"4050","3.52"
"002550","LIG손해보험 ","23350","100","0.43","4089","5.71",,,"21960","1.06","800","3.43"
"006260","LS ","69500","1600","2.36","6128","11.34",,,"72222","0.96","1250","1.80"
"000680","LS네트웍스 ","4450","0","0.00","249","17.87",,,"10165","0.44","50","1.12"
"000685","LS네트웍스우 ","42800","5550","14.90",,,,,,,"100","0.23"
"000687","LS네트웍스전환상환2우B ","4645","0","0.00",,,,,,,"175","3.77"
"010120","LS산전 ","57300","1000","1.78","3421","16.75",,,"27810","2.06","1000","1.75"
"023150","MH에탄올 ","3390","45","1.35","59","57.46",,,"5589","0.61","0","0.00"
"035420","NHN ","290500","13500","4.87","12422","23.39",,,"39403","7.37","616","0.21"
"016420","NH농협증권 ","4835","50","1.04","719","6.72",,,"10107","0.48","50","1.03"
"034310","NICE ","9900","250","2.59","1356","7.30",,,"10073","0.98","130","1.31"
"008260","NI스틸 ","1735","10","0.58","248","7.00",,,"2213","0.78","50","2.88"
"004250","NPC ","4390","-40","-0.90","505","8.69",,,"3231","1.36","65","1.48"
"004255","NPC우 ","1565","0","0.00",,,,,,,"70","4.47"
