종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","6840","180","2.70","897","7.63",,,"6883","0.99","0","0.00"
"138930","BS금융지주 ","11800","-150","-1.26","2120","5.57",,,"15281","0.77","350","2.97"
"001460","BYC ","169000","3000","1.81","42935","3.94",,,"367590","0.46","850","0.50"
"001465","BYC우 ","66400","-500","-0.75",,,,,,,"900","1.36"
"001040","CJ ","81600","-900","-1.09","13147","6.21",,,"97949","0.83","650","0.80"
"079160","CJ CGV ","28200","-250","-0.88","896","31.47",,,"14832","1.90","300","1.06"
"000120","CJ대한통운 ","93500","1600","1.74","4858","19.25",,,"96993","0.96","0","0.00"
"011150","CJ씨푸드 ","2400","-10","-0.41","113","21.24",,,"925","2.59","0","0.00"
"011155","CJ씨푸드1우 ","5900","80","1.37",,,,,,,"0","0.00"
"001045","CJ우 ","19500","0","0.00",,,,,,,"700","3.59"
"097950","CJ제일제당 ","306000","-2000","-0.65","21854","14.00",,,"188796","1.62","1800","0.59"
"097955","CJ제일제당 우 ","64000","-500","-0.78",,,,,,,"1850","2.89"
"000590","CS홀딩스 ","32000","-200","-0.62","10756","2.98",,,"141010","0.23","0","0.00"
"139130","DGB금융지주 ","13100","100","0.77",,,,,"17093","0.77","350","2.67"
"069730","DSR제강 ","2940","-30","-1.01","655","4.49",,,"6957","0.42","30","1.02"
"017940","E1 ","58300","1200","2.10","10989","5.31",,,"148057","0.39","1500","2.57"
"007700","F&F ","6130","0","0.00","1279","4.79",,,"10709","0.57","150","2.45"
"114090","GKL ","28850","1650","6.07","1000","28.85",,,"3578","8.06","512","1.77"
"078930","GS ","65000","-300","-0.46","8171","7.95",,,"63523","1.02","1350","2.08"
"006360","GS건설 ","70200","-200","-0.28","8563","8.20",,,"73237","0.96","1000","1.42"
"001250","GS글로벌 ","12100","200","1.68",,,,,"9969","1.21","125","1.03"
"007070","GS리테일 ","30500","-350","-1.13","1213","25.14",,,"18574","1.64","300","0.98"
"078935","GS우 ","21500","-100","-0.46",,,,,,,"1400","6.51"
"035000","GⅡR ","6800","0","0.00","465","14.62",,,"6553","1.04","200","2.94"
"001500","HMC투자증권 ","11900","-50","-0.42","1255","9.48",,,"22706","0.52","150","1.26"
"011420","IB스포츠 ","1995","0","0.00","157","12.71",,,"1215","1.64","0","0.00"
"003560","IHQ ","2360","45","1.94","54","43.70",,,"727","3.25","0","0.00"
"005560","JS전선 ","7960","-70","-0.87",,,,,"10389","0.77","0","0.00"
"001060","JW중외제약 ","13450","-400","-2.89",,,,,"15761","0.85","200","1.49"
"001067","JW중외제약2우B ","17200","-100","-0.58",,,,,,,"200","1.16"
"001065","JW중외제약우 ","12050","-100","-0.82",,,,,,,"225","1.87"
"096760","JW홀딩스 ","2540","-20","-0.78",,,,,"2099","1.21","40","1.57"
